CustomerID,Region,Gender,Age,Education Years,Employment Years,Job Category,Retired,Marital Status,Household Size,Household Income,umber Pets,Home Owner,Car Ownership,Car Brand,Car Value,Commute Distance,Political Party,Votes,Credit Card,Credit Card Tenure,Active Lifestyle,TV Watching Hours,Streaming Svcs,Wireless Internet,Smart Phone,Twitter Acct,LinkedIn Acct,Facebook Acct,News Subscriber,Coupon Redemption,Brand Tenure Months,Monthly Spend ProductA,Cumulative Spend ProductA,Monthly Spend ProductB,Cumulative Spend ProductB,Monthly Spend ProductC,Cumulative Spend ProductC,Total Avg Monthly Spend,High Value Customer
2759-ISJTJL-ZCJ,4,Male,46,13,9,Professional,No,Unmarried,1,"$134,000.00",0,0,Own,Foreign,"$16,800",24,Yes,Yes,Visa,4,No,19,Yes,Yes,Yes,Yes,Yes,Yes,No,0,8,$9.20,$13.16,$121.40,$193.76,$140.50,$217.92,$271.10,0
2760-QPESBE-YG3,2,Female,28,16,1,Sales,No,Unmarried,4,"$108,000.00",0,1,Own,Domestic,"$19,700",23,Yes,No,Visa,6,Yes,14,No,No,Yes,Yes,No,No,No,1,18,$11.80,$40.96,$0.00,$0.00,$0.00,$0.00,$11.80,0
2760-QYCCNH-1QP,1,Male,75,16,39,Service,Yes,Unmarried,1,"$133,000.00",1,1,NoCar,N/A,$0,18,No,Yes,Visa,39,Yes,18,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,72,$142.60,"$2,139.72",$231.80,"$3,272.72",$483.50,"$8,266.44",$857.90,1
2762-FRPZQX-H63,3,Female,35,15,6,Service,No,Married,5,"$78,000.00",3,1,NoCar,N/A,$0,24,Yes,Yes,Mast,15,Yes,18,No,No,No,No,No,No,No,0,32,$54.80,$349.36,$0.00,$0.00,$0.00,$0.00,$54.80,0
2765-BPGUUX-04S,1,Female,76,12,14,Sales,Yes,Married,2,"$26,000.00",2,1,Lease,Foreign,"$6,400",20,No,No,Mast,23,No,19,No,No,No,No,No,No,Yes,0,49,$57.60,$554.12,$0.00,$0.00,$0.00,$0.00,$57.60,0
2772-QVASQC-36Q,4,Male,53,15,5,Sales,No,Married,2,"$72,000.00",0,1,NoCar,N/A,$0,20,No,No,AMEX,17,No,30,No,Yes,Yes,Yes,Yes,No,Yes,0,49,$44.20,$398.40,$0.00,$0.00,$170.25,"$2,000.46",$214.45,0
2772-XIIOXU-DVU,4,Male,38,10,4,Professional,No,Married,2,"$68,000.00",0,1,Own,Domestic,"$11,300",18,No,Yes,Othe,12,No,16,No,No,No,Yes,No,No,No,0,25,$31.00,$158.36,$0.00,$0.00,$0.00,$0.00,$31.00,0
2774-OKFIRM-K8F,4,Female,38,15,3,Sales,No,Married,5,"$168,000.00",10,1,Own,Foreign,"$35,800",21,Yes,Yes,Disc,17,No,27,No,No,No,Yes,Yes,No,Yes,0,43,$36.20,$304.24,$0.00,$0.00,$0.00,$0.00,$36.20,0
2775-OZNOVC-6WC,5,Male,39,18,0,Sales,No,Married,2,"$134,000.00",4,0,Own,Foreign,"$23,600",23,Yes,Yes,Disc,6,No,18,Yes,Yes,Yes,Yes,Yes,Yes,No,0,27,$50.80,$248.20,$189.00,$949.64,$195.75,"$1,214.10",$435.55,1
2781-SZVMVQ-1LQ,2,Female,63,10,29,Labor,Yes,Unmarried,1,"$28,000.00",0,1,NoCar,N/A,$0,20,No,No,Disc,32,No,20,No,No,No,No,No,No,Yes,0,69,$163.20,"$2,254.44",$0.00,$0.00,$0.00,$0.00,$163.20,0
2781-WPRURV-5DH,3,Female,65,12,31,Crafts,No,Married,2,"$186,000.00",6,1,NoCar,N/A,$0,26,Yes,Yes,Visa,19,Yes,19,No,Yes,Yes,Yes,Yes,Yes,Yes,1,46,$31.60,$350.20,$0.00,$0.00,$172.25,"$1,873.56",$203.85,0
2786-NHGXMF-0VU,2,Male,72,11,33,Service,Yes,Married,2,"$30,000.00",12,1,Own,Foreign,"$8,500",18,Yes,No,Disc,40,No,17,No,No,No,No,No,No,Yes,0,72,$121.00,"$1,822.68",$0.00,$0.00,$0.00,$0.00,$121.00,0
2787-CGKARQ-KBN,4,Female,18,13,0,Labor,No,Married,8,"$32,000.00",0,1,NoCar,N/A,$0,36,No,No,Mast,0,Yes,18,No,No,No,No,No,No,Yes,0,8,$27.60,$49.88,$0.00,$0.00,$0.00,$0.00,$27.60,0
2788-BYDXYB-OI9,4,Female,61,12,35,Crafts,No,Married,2,"$246,000.00",1,1,Own,Foreign,"$93,700",31,Yes,Yes,Mast,39,No,15,No,Yes,No,Yes,Yes,No,Yes,0,71,$145.20,"$2,131.04",$0.00,$0.00,$232.75,"$3,901.92",$377.95,1
2790-WKBKUI-SYH,5,Female,26,12,4,Service,No,Married,3,"$38,000.00",0,1,Own,Foreign,"$10,000",30,Yes,No,Visa,6,Yes,26,No,No,No,No,Yes,Yes,No,0,28,$28.20,$179.56,$0.00,$0.00,$0.00,$0.00,$28.20,0
2794-GBOANT-LQM,5,Male,42,12,13,Agriculture,No,Unmarried,3,"$88,000.00",0,1,Lease,Foreign,"$25,700",31,Yes,No,Disc,6,Yes,28,Yes,No,No,No,No,No,No,0,21,$30.00,$119.64,$116.20,$468.36,$0.00,$0.00,$146.20,0
2794-VHQHIK-XRR,4,Female,61,16,5,Professional,No,Unmarried,1,"$66,000.00",9,1,Own,Foreign,"$17,500",26,No,No,Mast,28,No,36,No,No,No,No,No,Yes,Yes,0,64,$112.00,"$1,417.56",$0.00,$0.00,$0.00,$0.00,$112.00,0
2799-BEWBQK-VY7,1,Male,49,15,7,Sales,No,Unmarried,1,"$52,000.00",6,1,Own,Domestic,"$13,000",21,Yes,No,Disc,5,Yes,16,Yes,No,Yes,No,No,No,No,0,8,$11.80,$16.76,$103.80,$149.96,$0.00,$0.00,$115.60,0
2800-EJKINA-40U,2,Male,20,11,1,Professional,No,Unmarried,1,"$36,000.00",0,0,Own,Domestic,"$6,800",25,No,Yes,Othe,2,Yes,26,Yes,No,No,No,No,Yes,No,1,13,$27.80,$55.60,$112.40,$263.92,$0.00,$0.00,$140.20,0
2802-MDQRFW-U5L,3,Male,34,15,10,Crafts,No,Married,6,"$72,000.00",1,1,Own,Foreign,"$17,100",33,No,No,Visa,16,No,13,No,No,No,No,No,No,Yes,0,59,$50.40,$536.36,$0.00,$0.00,$0.00,$0.00,$50.40,0
2813-JDFZXK-8PF,1,Female,48,13,4,Sales,No,Unmarried,1,"$52,000.00",4,0,Lease,Foreign,"$13,500",29,Yes,No,Disc,18,Yes,16,No,No,No,No,No,No,No,1,36,$55.60,$374.04,$0.00,$0.00,$0.00,$0.00,$55.60,0
2814-PSLRXB-EN1,1,Male,44,19,8,Sales,No,Unmarried,3,"$184,000.00",0,0,Own,Domestic,"$69,700",26,No,Yes,Disc,23,No,24,No,Yes,No,Yes,Yes,Yes,Yes,0,45,$62.00,$510.16,$0.00,$0.00,$127.25,"$1,247.22",$189.25,0
2815-MCDWEZ-XTS,1,Female,52,13,5,Sales,No,Unmarried,1,"$66,000.00",0,1,Own,Domestic,"$21,600",31,No,Yes,Visa,8,No,21,No,Yes,No,No,Yes,No,No,0,11,$27.40,$55.72,$0.00,$0.00,$99.50,$276.66,$126.90,0
2815-TQGCPT-HGZ,2,Female,28,19,2,Professional,No,Married,4,"$74,000.00",5,1,Own,Foreign,"$19,700",11,Yes,No,Mast,4,No,25,Yes,Yes,Yes,Yes,No,Yes,No,1,14,$13.40,$34.36,$159.40,$407.72,$171.00,$543.48,$343.80,1
2816-QOJJBM-NR1,4,Female,30,15,3,Professional,No,Unmarried,1,"$44,000.00",6,1,Own,Domestic,"$12,900",38,No,No,Visa,12,Yes,18,Yes,No,No,Yes,Yes,No,Yes,0,58,$133.40,"$1,556.36",$150.00,"$1,760.80",$0.00,$0.00,$283.40,1
2818-TTESFC-FE0,2,Male,19,14,0,Labor,No,Married,4,"$34,000.00",8,1,NoCar,N/A,$0,16,Yes,Yes,Visa,1,No,12,No,Yes,Yes,Yes,Yes,Yes,No,1,22,$47.20,$197.96,$0.00,$0.00,$231.75,"$1,150.14",$278.95,1
2822-CFXSZX-5E6,4,Male,67,9,2,Sales,No,Married,2,"$54,000.00",0,1,Own,Foreign,"$12,100",18,Yes,Yes,Disc,24,No,25,No,No,No,Yes,Yes,No,Yes,0,54,$36.80,$394.04,$0.00,$0.00,$0.00,$0.00,$36.80,0
2824-WNEJPU-CXM,4,Female,39,14,16,Service,No,Married,2,"$168,000.00",0,1,Own,Domestic,"$49,000",24,Yes,Yes,Visa,20,Yes,13,No,No,No,No,No,No,No,0,42,$65.20,$568.48,$0.00,$0.00,$0.00,$0.00,$65.20,0
2825-BAVVDP-XU8,4,Female,52,20,3,Sales,No,Married,2,"$52,000.00",7,1,Lease,Foreign,"$14,100",24,Yes,Yes,Mast,7,No,14,Yes,No,No,No,No,Yes,No,0,16,$33.80,$113.52,$94.20,$275.08,$0.00,$0.00,$128.00,0
2827-UOWJBD-SYA,1,Male,22,14,0,Sales,No,Married,4,"$40,000.00",5,1,Own,Domestic,"$14,700",21,No,Yes,Mast,2,Yes,17,Yes,No,No,No,No,Yes,No,1,7,$17.00,$24.76,$78.80,$101.84,$0.00,$0.00,$95.80,0
2828-KIVWBG-6GA,3,Male,46,14,7,Service,No,Married,5,"$54,000.00",0,1,Own,Foreign,"$16,300",29,No,No,Visa,24,Yes,20,No,No,No,No,No,Yes,Yes,0,60,$78.00,$926.32,$0.00,$0.00,$0.00,$0.00,$78.00,0
2829-DHCSUL-26P,3,Female,24,13,1,Sales,No,Unmarried,1,"$40,000.00",8,0,Lease,Foreign,"$8,800",23,No,No,Visa,6,No,17,Yes,No,No,No,No,No,No,1,36,$33.20,$201.76,$110.20,$741.32,$0.00,$0.00,$143.40,0
2829-ONGIHX-TU3,4,Male,70,16,19,Labor,Yes,Unmarried,1,"$44,000.00",0,1,Own,Foreign,"$10,800",22,No,Yes,Mast,40,No,17,No,Yes,No,Yes,Yes,No,Yes,0,72,$117.80,"$1,602.48",$0.00,$0.00,$239.50,"$4,259.46",$357.30,1
2830-KWMZCH-54L,4,Male,44,13,11,Service,No,Married,2,"$76,000.00",10,0,Own,Domestic,"$22,500",21,No,No,AMEX,26,Yes,25,No,No,No,No,No,No,No,0,63,$81.80,"$1,045.04",$0.00,$0.00,$0.00,$0.00,$81.80,0
2833-ORNEXA-0T3,2,Male,75,11,32,Labor,Yes,Married,2,"$42,000.00",15,1,Lease,Foreign,"$10,000",25,Yes,No,Mast,28,No,25,No,No,No,No,No,No,Yes,1,53,$67.80,$777.08,$0.00,$0.00,$0.00,$0.00,$67.80,0
2834-OGEVTU-9O7,2,Female,55,12,3,Sales,No,Married,2,"$58,000.00",0,1,Lease,Domestic,"$14,700",21,No,Yes,Disc,21,No,21,No,No,No,Yes,Yes,No,Yes,0,53,$56.40,$587.20,$0.00,$0.00,$0.00,$0.00,$56.40,0
2836-TDELPI-OLZ,4,Female,25,19,0,Labor,No,Married,3,"$50,000.00",7,0,Own,Domestic,"$12,600",29,No,No,AMEX,7,Yes,18,No,No,No,No,No,No,No,0,43,$50.80,$442.32,$0.00,$0.00,$0.00,$0.00,$50.80,0
2838-ODWGTI-SB5,2,Female,43,9,9,Crafts,No,Unmarried,1,"$60,000.00",1,1,Own,Domestic,"$15,300",14,Yes,Yes,Visa,7,No,20,No,No,No,No,Yes,No,No,0,18,$50.40,$182.68,$0.00,$0.00,$0.00,$0.00,$50.40,0
2845-KNIRYP-1AZ,3,Female,62,17,18,Professional,No,Unmarried,2,"$186,000.00",6,1,Own,Domestic,"$87,300",29,No,No,Mast,32,Yes,19,Yes,Yes,Yes,Yes,Yes,No,Yes,0,70,$83.80,"$1,187.60",$233.20,"$3,203.32",$338.50,"$5,436.12",$655.50,1
2848-MXOAZP-3O7,1,Female,43,17,11,Professional,No,Married,5,"$120,000.00",1,1,Own,Domestic,"$22,600",21,Yes,Yes,Disc,8,Yes,19,No,No,No,No,No,No,No,0,14,$10.60,$39.44,$0.00,$0.00,$0.00,$0.00,$10.60,0
2848-RWNVEL-66C,1,Male,61,13,5,Sales,No,Married,2,"$122,000.00",1,0,Own,Foreign,"$32,600",16,Yes,No,AMEX,35,Yes,21,No,No,No,No,No,No,Yes,0,57,$86.60,"$1,001.40",$0.00,$0.00,$0.00,$0.00,$86.60,0
2850-IENNZN-M18,3,Female,61,20,4,Sales,No,Married,3,"$98,000.00",7,0,Own,Foreign,"$25,000",25,No,Yes,Visa,27,No,18,No,No,Yes,Yes,Yes,Yes,No,0,62,$111.40,"$1,479.52",$0.00,$0.00,$0.00,$0.00,$111.40,0
2850-PRUJVG-1Q2,2,Female,33,12,6,Labor,No,Married,4,"$82,000.00",0,1,Own,Foreign,"$19,100",24,No,Yes,Disc,15,Yes,21,No,No,No,Yes,No,No,No,0,35,$29.00,$196.04,$0.00,$0.00,$0.00,$0.00,$29.00,0
2852-YUIJSE-85D,1,Male,57,17,14,Crafts,No,Married,2,"$186,000.00",0,1,Own,Domestic,"$59,600",19,No,No,Mast,13,Yes,15,No,No,No,Yes,Yes,No,Yes,0,37,$50.80,$380.56,$0.00,$0.00,$0.00,$0.00,$50.80,0
2857-XPJXUP-XV2,1,Female,78,12,31,Service,Yes,Unmarried,1,"$52,000.00",0,0,NoCar,N/A,$0,20,No,No,Visa,24,No,13,No,No,No,No,Yes,No,No,1,53,$16.20,$169.32,$0.00,$0.00,$0.00,$0.00,$16.20,0
2858-QGCFXO-7P0,4,Female,48,16,4,Sales,No,Unmarried,1,"$46,000.00",0,1,Own,Domestic,"$9,400",20,No,Yes,Visa,11,No,27,No,No,Yes,No,No,Yes,Yes,1,43,$83.60,$698.40,$0.00,$0.00,$0.00,$0.00,$83.60,0
2859-AEQFEZ-370,1,Male,27,19,2,Agriculture,No,Unmarried,2,"$88,000.00",5,0,Own,Foreign,"$27,900",26,No,Yes,Disc,9,Yes,19,Yes,No,No,No,No,Yes,No,0,17,$25.80,$102.32,$92.20,$302.80,$0.00,$0.00,$118.00,0
2866-TTOTKL-TA7,5,Male,78,11,30,Service,Yes,Married,2,"$56,000.00",9,0,Own,Domestic,"$15,800",34,No,Yes,Visa,14,No,20,No,No,No,No,No,No,Yes,1,31,$20.00,$106.68,$0.00,$0.00,$0.00,$0.00,$20.00,0
2868-EXFXBT-1O7,1,Female,28,19,2,Professional,No,Unmarried,2,"$60,000.00",0,0,Own,Foreign,"$16,300",22,Yes,No,Mast,3,Yes,21,No,No,No,Yes,Yes,No,No,0,5,$27.40,$25.76,$0.00,$0.00,$0.00,$0.00,$27.40,0
2869-XNMXQZ-101,1,Male,44,8,2,Sales,No,Married,2,"$44,000.00",4,0,Own,Domestic,"$10,400",22,Yes,Yes,Mast,5,Yes,27,No,No,No,No,No,No,No,0,6,$22.00,$17.56,$0.00,$0.00,$0.00,$0.00,$22.00,0
2871-CXJHYX-68X,1,Female,74,18,40,Crafts,Yes,Unmarried,1,"$104,000.00",13,1,Own,Domestic,"$59,100",22,No,Yes,Disc,39,Yes,12,No,No,No,No,Yes,No,Yes,0,72,$190.40,"$2,839.56",$0.00,$0.00,$0.00,$0.00,$190.40,0
2871-SNYBHM-CFV,3,Female,27,15,0,Sales,No,Married,5,"$140,000.00",4,1,NoCar,N/A,$0,24,No,Yes,Disc,3,Yes,24,Yes,Yes,Yes,Yes,No,Yes,No,0,14,$12.60,$44.60,$133.20,$350.92,$124.75,$362.64,$270.55,0
2872-TLUUHK-QVD,1,Female,33,9,5,Professional,No,Married,2,"$78,000.00",0,0,Own,Foreign,"$14,700",18,Yes,No,Visa,15,No,18,No,No,Yes,Yes,Yes,No,No,0,50,$50.00,$501.48,$0.00,$0.00,$0.00,$0.00,$50.00,0
2874-SMDULU-1HO,3,Female,61,15,13,Professional,No,Married,2,"$92,000.00",5,1,Own,Foreign,"$24,200",17,Yes,Yes,Disc,40,Yes,10,No,No,No,No,No,No,Yes,0,72,$125.20,"$1,803.88",$0.00,$0.00,$0.00,$0.00,$125.20,0
2876-GNEAJF-6X0,5,Male,57,12,11,Professional,No,Married,2,"$98,000.00",4,0,Own,Foreign,"$28,100",28,No,Yes,Disc,32,Yes,18,Yes,No,Yes,Yes,No,No,Yes,0,64,$73.60,$948.00,$178.00,"$2,175.76",$0.00,$0.00,$251.60,0
2877-KERRQY-KF6,1,Male,50,13,7,Professional,No,Married,2,"$119,000.00",2,0,Own,Foreign,"$56,500",33,No,No,Visa,30,No,22,No,No,No,Yes,Yes,No,Yes,0,69,$70.40,"$1,000.76",$0.00,$0.00,$0.00,$0.00,$70.40,0
2885-HVOPIK-X3Z,1,Female,68,14,9,Sales,No,Unmarried,1,"$78,000.00",2,0,Own,Domestic,"$21,400",22,Yes,Yes,Visa,5,Yes,18,No,No,No,No,Yes,No,No,1,11,$23.00,$51.56,$0.00,$0.00,$0.00,$0.00,$23.00,0
2885-KFFQPU-BNO,4,Male,56,17,19,Crafts,No,Unmarried,1,"$575,000.00",7,1,Own,Foreign,"$93,600",33,No,No,AMEX,23,No,11,Yes,Yes,Yes,Yes,Yes,Yes,No,0,50,$53.60,$515.08,$192.40,"$1,964.72",$165.75,"$1,934.88",$411.75,1
2886-TPWOUY-VXI,1,Female,54,18,22,Labor,No,Unmarried,1,"$280,000.00",0,1,Own,Domestic,"$79,100",19,Yes,Yes,Disc,25,No,20,No,Yes,No,Yes,Yes,No,Yes,0,62,$34.60,$433.08,$0.00,$0.00,$193.75,"$2,902.92",$228.35,0
2891-DHXSLS-50D,4,Female,57,8,26,Professional,No,Married,2,"$171,000.00",0,1,Own,Domestic,"$78,300",34,No,Yes,Mast,19,No,16,No,No,No,Yes,Yes,No,Yes,0,58,$63.60,$678.96,$0.00,$0.00,$0.00,$0.00,$63.60,0
2894-QTXNLJ-DKV,5,Male,57,15,23,Labor,No,Married,2,"$288,000.00",1,1,Own,Domestic,"$93,900",30,No,Yes,Disc,36,No,12,Yes,Yes,Yes,Yes,No,Yes,Yes,1,71,$97.20,"$1,368.36",$241.00,"$3,449.20",$290.00,"$4,907.22",$628.20,1
2895-TGIPGU-5AX,4,Male,18,13,0,Service,No,Unmarried,3,"$46,000.00",5,1,Own,Domestic,"$10,200",26,Yes,Yes,Othe,0,Yes,22,No,No,No,No,No,No,No,0,6,$10.00,$6.16,$0.00,$0.00,$0.00,$0.00,$10.00,0
2896-SPVOQE-F5N,1,Female,37,12,1,Sales,No,Unmarried,1,"$84,000.00",3,1,Lease,Domestic,"$22,800",30,No,No,Visa,4,Yes,18,No,No,No,No,Yes,No,No,0,7,$16.80,$20.24,$0.00,$0.00,$0.00,$0.00,$16.80,0
2897-ITLAGI-WT1,3,Male,76,13,41,Crafts,Yes,Married,2,"$18,000.00",0,1,NoCar,N/A,$0,30,No,No,AMEX,40,No,21,No,No,No,Yes,No,No,Yes,0,72,$383.80,"$5,614.88",$0.00,$0.00,$0.00,$0.00,$383.80,1
2897-SQTLBT-DO7,5,Male,75,18,27,Labor,Yes,Married,2,"$30,000.00",4,0,Own,Domestic,"$9,500",32,No,No,Disc,40,No,12,No,No,No,No,No,Yes,Yes,1,72,$124.40,"$1,853.76",$0.00,$0.00,$0.00,$0.00,$124.40,0
2902-MXSULL-QQY,2,Female,59,17,5,Sales,No,Married,2,"$92,000.00",6,0,Own,Domestic,"$22,200",24,No,No,AMEX,9,Yes,20,No,No,No,Yes,No,No,Yes,0,11,$38.60,$98.56,$0.00,$0.00,$0.00,$0.00,$38.60,0
2903-BCWCCA-ON1,3,Male,43,12,16,Labor,No,Unmarried,5,"$154,000.00",0,0,Own,Domestic,"$33,100",28,No,Yes,Visa,13,No,13,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,24,$34.60,$178.56,$122.40,$588.80,$114.75,$627.96,$271.75,0
2904-CSHQYW-EG3,1,Male,75,17,23,Labor,Yes,Unmarried,1,"$20,000.00",0,1,Lease,Foreign,"$4,500",22,Yes,No,Mast,28,No,18,No,No,No,No,No,Yes,Yes,0,49,$38.60,$360.84,$0.00,$0.00,$0.00,$0.00,$38.60,0
2908-BLGGLQ-Y10,5,Female,21,14,0,Sales,No,Unmarried,1,"$36,000.00",0,1,Own,Domestic,"$9,800",33,No,No,Visa,1,Yes,19,No,No,No,No,Yes,No,No,0,5,$18.40,$16.76,$0.00,$0.00,$0.00,$0.00,$18.40,0
2908-KXQYHB-USZ,2,Female,70,13,23,Professional,Yes,Married,2,"$22,000.00",1,0,Lease,Domestic,"$5,800",16,No,No,Mast,24,Yes,14,No,No,No,Yes,Yes,No,Yes,0,56,$66.00,$734.28,$0.00,$0.00,$0.00,$0.00,$66.00,0
2911-FIWKXD-5XS,4,Female,57,19,15,Professional,No,Unmarried,2,"$154,000.00",0,0,Own,Foreign,"$29,000",25,Yes,No,Disc,35,No,24,No,No,No,Yes,Yes,No,Yes,0,65,$84.20,"$1,081.60",$0.00,$0.00,$0.00,$0.00,$84.20,0
2914-DCNGRY-7HC,1,Male,40,18,3,Sales,No,Unmarried,1,"$192,000.00",0,1,Lease,Domestic,"$43,600",17,No,Yes,AMEX,21,Yes,20,No,No,No,No,No,No,No,1,49,$57.40,$569.16,$0.00,$0.00,$0.00,$0.00,$57.40,0
2915-PWFHWV-VJT,2,Male,43,19,3,Professional,No,Unmarried,1,"$98,000.00",1,0,Own,Foreign,"$26,500",24,No,Yes,Disc,16,Yes,24,No,Yes,No,No,No,No,Yes,0,37,$31.00,$232.20,$0.00,$0.00,$119.25,"$1,078.32",$150.25,0
2916-THRYUW-FN8,2,Male,57,12,19,Professional,No,Unmarried,1,"$192,000.00",1,1,Own,Foreign,"$50,500",13,Yes,No,Disc,39,Yes,22,No,Yes,Yes,Yes,Yes,Yes,Yes,0,72,$96.40,"$1,407.08",$0.00,$0.00,$233.50,"$3,882.18",$329.90,1
2921-CWVHPN-WUQ,4,Male,21,8,2,Agriculture,No,Unmarried,3,"$36,000.00",2,0,Own,Domestic,"$8,700",23,Yes,No,Othe,3,Yes,23,No,No,No,Yes,Yes,Yes,No,0,7,$14.20,$14.80,$0.00,$0.00,$0.00,$0.00,$14.20,0
2921-DTOPPT-VTK,3,Female,55,18,4,Professional,No,Married,4,"$217,000.00",1,1,Own,Foreign,"$85,300",21,Yes,No,Visa,11,Yes,22,Yes,Yes,Yes,Yes,Yes,No,No,0,34,$44.80,$306.52,$194.20,"$1,282.88",$205.25,"$1,590.84",$444.25,1
2922-DNYEAH-PAX,2,Male,36,19,1,Sales,No,Unmarried,2,"$92,000.00",2,1,Own,Domestic,"$18,900",22,Yes,No,Mast,4,Yes,20,No,Yes,Yes,Yes,Yes,Yes,No,0,12,$11.80,$30.16,$0.00,$0.00,$117.50,$295.86,$129.30,0
2922-NNAAGZ-8V8,5,Male,58,12,8,Sales,No,Married,2,"$92,000.00",3,1,Own,Foreign,"$24,100",30,No,No,Disc,26,No,17,No,No,No,Yes,Yes,No,No,0,50,$25.60,$224.00,$0.00,$0.00,$0.00,$0.00,$25.60,0
2925-HNTCIR-MOM,1,Female,55,17,17,Crafts,No,Unmarried,1,"$158,000.00",3,1,NoCar,N/A,$0,24,No,No,Disc,11,No,21,Yes,No,Yes,No,No,Yes,No,1,23,$46.60,$233.52,$129.80,$635.68,$0.00,$0.00,$176.40,0
2927-BECLMG-XEQ,3,Female,38,12,15,Labor,No,Married,4,"$115,000.00",4,1,Own,Foreign,"$51,200",34,No,No,AMEX,16,Yes,22,No,No,Yes,No,Yes,No,Yes,1,32,$51.60,$336.76,$0.00,$0.00,$0.00,$0.00,$51.60,0
2930-WLVSCZ-OKG,2,Female,36,14,5,Sales,No,Unmarried,1,"$44,000.00",1,0,Own,Domestic,"$12,800",22,Yes,No,Othe,11,No,19,Yes,No,Yes,Yes,No,Yes,Yes,0,30,$24.80,$169.68,$139.60,$885.60,$0.00,$0.00,$164.40,0
2931-WBFVCF-CNX,4,Male,35,20,6,Crafts,No,Unmarried,1,"$94,000.00",9,1,Own,Domestic,"$16,900",33,No,Yes,Disc,12,No,13,No,No,No,No,No,Yes,Yes,0,21,$18.20,$77.68,$0.00,$0.00,$0.00,$0.00,$18.20,0
2932-ZGALWZ-L46,1,Male,25,12,3,Professional,No,Unmarried,2,"$38,000.00",0,1,Own,Domestic,"$7,400",38,No,No,Mast,8,Yes,28,Yes,Yes,Yes,Yes,No,Yes,No,0,17,$19.40,$65.76,$156.00,$490.12,$164.50,$607.56,$339.90,1
2933-JLRSZH-D53,5,Female,26,17,0,Sales,No,Unmarried,1,"$140,000.00",2,1,Own,Foreign,"$35,200",22,No,No,AMEX,3,No,24,No,No,No,Yes,Yes,No,No,0,5,$9.80,$7.44,$0.00,$0.00,$0.00,$0.00,$9.80,0
2941-ZKRIUU-4G1,5,Female,27,18,2,Labor,No,Married,5,"$88,000.00",5,0,Own,Foreign,"$21,200",25,No,Yes,Visa,4,No,25,Yes,No,Yes,No,No,Yes,No,1,11,$30.40,$50.24,$125.60,$256.28,$0.00,$0.00,$156.00,0
2944-UOGCBI-E3T,3,Female,19,14,0,Sales,No,Married,3,"$66,000.00",0,1,Own,Foreign,"$19,900",23,No,Yes,AMEX,1,Yes,15,No,No,No,No,No,No,No,0,12,$59.40,$131.44,$0.00,$0.00,$0.00,$0.00,$59.40,0
2948-EZONZM-3BC,3,Female,37,10,6,Sales,No,Unmarried,1,"$86,000.00",0,0,NoCar,N/A,$0,13,Yes,Yes,Othe,6,No,24,No,No,No,No,Yes,No,Yes,1,12,$28.20,$71.40,$0.00,$0.00,$0.00,$0.00,$28.20,0
2948-XNJSMA-1VR,5,Male,25,20,0,Professional,No,Unmarried,1,"$54,000.00",1,0,Own,Domestic,"$14,200",34,No,No,Mast,1,Yes,28,Yes,Yes,No,Yes,Yes,No,No,0,1,$10.80,$2.16,$132.40,$26.48,$104.50,$25.08,$247.70,0
2952-JTVKHR-S7F,5,Female,22,11,1,Professional,No,Married,4,"$46,000.00",0,1,Own,Domestic,"$10,800",30,Yes,No,Visa,4,Yes,16,Yes,No,Yes,Yes,Yes,No,No,0,12,$12.00,$25.88,$171.80,$411.48,$0.00,$0.00,$183.80,0
2953-GMBCDJ-218,3,Female,37,13,5,Professional,No,Unmarried,3,"$48,000.00",0,0,Own,Domestic,"$13,100",20,No,No,AMEX,18,Yes,17,No,No,No,Yes,No,No,No,0,52,$31.40,$307.00,$0.00,$0.00,$0.00,$0.00,$31.40,0
2953-VVYPDC-1KL,5,Female,51,10,14,Professional,No,Married,2,"$146,000.00",12,1,Own,Foreign,"$27,900",24,Yes,Yes,Mast,7,No,23,No,No,No,Yes,No,No,No,0,21,$18.40,$77.40,$0.00,$0.00,$0.00,$0.00,$18.40,0
2955-WHQPEV-V10,2,Male,71,19,6,Professional,No,Unmarried,1,"$74,000.00",0,0,Own,Foreign,"$24,300",26,Yes,Yes,Disc,7,No,23,Yes,Yes,Yes,Yes,Yes,Yes,No,0,12,$37.80,$87.84,$167.20,$336.52,$138.50,$393.42,$343.50,1
2957-ETHHYR-BGZ,5,Male,20,15,0,Crafts,No,Married,4,"$54,000.00",4,1,Own,Domestic,"$16,500",19,Yes,Yes,Mast,2,Yes,23,Yes,No,No,No,No,No,No,0,24,$24.60,$134.72,$123.20,$540.60,$0.00,$0.00,$147.80,0
2959-FAGYWX-6XT,4,Male,32,18,1,Professional,No,Married,4,"$138,000.00",6,1,Own,Foreign,"$32,600",29,No,Yes,Disc,5,Yes,22,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,11,$12.80,$36.60,$199.20,$398.16,$189.75,$458.40,$401.75,1
2959-PMOTCQ-MAN,1,Female,71,14,4,Sales,Yes,Unmarried,1,"$18,000.00",16,0,Own,Foreign,"$4,500",29,No,No,Visa,30,Yes,0,No,No,No,Yes,No,No,Yes,0,70,$101.60,"$1,438.28",$0.00,$0.00,$0.00,$0.00,$101.60,0
