CustomerID,Region,Gender,Age,Education_Years,Employment_Years,Job_Category,Retired,Marital_Status,Household_Size,Household_Income,Number_Pets,Home_Owner,Car_Ownership,Car_Brand,Car_Value,Commute_Distance,Political_Party,Votes,Credit_Card,Credit_Card_Tenure,Active_Lifestyle,TV_Watching_Hours,Streaming_Svcs,Wireless_Internet,Smart_Phone,Twitter_Acct,LinkedIn_Acct,Facebook_Acct,News_Subscriber,Coupon_Redemption,Brand_Tenure_Months,Monthly_Spend_ProductA,Cumulative_Spend_ProductA,Monthly_Spend_ProductB,Cumulative_Spend_ProductB,Monthly_Spend_ProductC,Cumulative_Spend_ProductC,Total_Avg_Monthly_Spend,High_Value_Customer
1665-DSLMVE-DNW,5,Female,36,16,2,Sales,0,Married,4,66000.0,1,1,Own,Domestic,7000,24,1,0,Disc,6,1,15,0,0,0,1,1,1,0,0,23,19.2,92.28,0.0,0.0,0.0,0.0,19.2,0
1668-DEBFLG-JZW,5,Male,61,11,26,Crafts,0,Married,2,232000.0,5,1,Own,Foreign,92200,40,0,1,Disc,40,0,23,0,0,0,0,0,0,1,0,72,184.4,2644.96,0.0,0.0,0.0,0.0,184.4,0
1671-PKGKTT-E3S,5,Male,67,16,10,Sales,1,Married,2,36000.0,0,1,Own,Foreign,9100,23,0,1,Disc,38,0,21,1,0,1,0,0,1,1,0,71,214.0,3032.48,164.6,2212.12,0.0,0.0,378.6,1
1673-ELFQSL-WGX,2,Female,33,11,12,Crafts,0,Unmarried,1,56000.0,0,1,Own,Domestic,17600,29,1,1,Mast,5,1,12,0,0,0,0,0,0,0,1,12,19.8,70.64,0.0,0.0,0.0,0.0,19.8,0
1673-TGLSWL-92L,1,Female,67,9,16,Sales,0,Married,2,94000.0,0,0,Lease,Domestic,19500,22,0,0,Othe,35,1,23,0,0,0,0,0,0,1,0,64,62.6,771.52,0.0,0.0,0.0,0.0,62.6,0
1675-ZSDHUC-5RU,1,Male,37,10,6,Professional,0,Unmarried,2,96000.0,2,1,Own,Domestic,28000,25,0,1,Visa,12,0,21,0,0,0,0,0,0,1,0,28,14.2,60.16,0.0,0.0,0.0,0.0,14.2,0
1677-FFTQYV-GNJ,2,Female,73,16,18,Professional,1,Unmarried,1,22000.0,8,0,Lease,Domestic,6500,39,0,1,Visa,29,0,25,0,0,0,0,1,0,0,0,60,44.4,539.76,0.0,0.0,0.0,0.0,44.4,0
1679-VJQAVF-08T,5,Male,64,14,18,Professional,0,Married,3,162000.0,6,1,Own,Foreign,33600,26,1,0,Disc,29,0,24,0,1,0,1,1,0,1,0,60,76.4,894.24,0.0,0.0,211.25,2853.84,287.65,1
1682-XDZYGW-C0V,4,Male,63,9,5,Sales,0,Unmarried,1,62000.0,13,0,Own,Foreign,14200,29,0,1,Mast,22,1,20,0,0,0,0,1,0,0,0,39,39.0,295.2,0.0,0.0,0.0,0.0,39.0,0
1683-HSIMDN-3GC,1,Female,37,14,2,Professional,0,Unmarried,1,148000.0,5,0,Own,Foreign,38100,15,1,0,Mast,19,1,18,0,0,1,1,1,0,0,0,33,21.6,123.36,0.0,0.0,0.0,0.0,21.6,0
1683-WPTVNS-INC,3,Male,50,15,24,Service,0,Unmarried,1,172000.0,0,1,Own,Domestic,87100,23,1,1,Amex,29,0,23,1,1,1,1,1,1,1,0,57,79.4,924.96,179.2,1950.16,143.0,1905.42,401.6,1
1684-SWFFWY-K3C,4,Male,57,15,8,Professional,0,Unmarried,1,121000.0,1,1,Own,Domestic,50200,20,0,1,Amex,33,1,18,0,0,0,0,1,0,1,1,61,50.0,605.88,0.0,0.0,0.0,0.0,50.0,0
1686-PTRDXW-RWB,5,Female,43,13,12,Labor,0,Unmarried,1,66000.0,2,1,Own,Domestic,13600,18,0,0,Amex,7,0,24,0,0,0,1,1,0,0,0,12,31.6,107.8,0.0,0.0,0.0,0.0,31.6,0
1686-UGWMGA-S7X,4,Female,45,18,14,Crafts,0,Unmarried,1,105000.0,10,1,Own,Foreign,56000,32,0,0,Visa,11,1,28,1,1,0,0,0,1,0,0,21,14.8,60.4,116.4,506.2,118.25,559.62,249.45,0
1689-UOMLFK-RWR,1,Female,27,17,4,Crafts,0,Married,3,44000.0,2,0,Lease,Domestic,11800,22,1,0,Mast,9,0,23,0,0,0,0,0,0,1,0,35,57.2,403.72,0.0,0.0,0.0,0.0,57.2,0
1694-SXDBNI-CEI,4,Male,55,20,2,Sales,0,Married,2,96000.0,0,1,Own,Foreign,21100,24,0,0,Disc,29,0,17,1,1,1,1,1,1,1,0,67,97.2,1247.08,209.4,2738.6,339.0,5419.68,645.6,1
1695-GRHISU-8UX,5,Male,69,15,11,Professional,0,Married,4,142000.0,11,0,Own,Foreign,32700,30,0,1,Visa,22,1,22,0,1,1,1,1,0,1,0,56,52.8,625.12,0.0,0.0,152.25,2066.82,205.05,0
1695-ZFSNEG-CFR,5,Female,36,16,3,Sales,0,Married,2,34000.0,0,1,Lease,Domestic,11100,20,0,0,Othe,18,0,18,0,0,0,1,1,0,1,1,63,68.0,861.4,0.0,0.0,0.0,0.0,68.0,0
1697-VBCPSG-OWV,3,Female,56,18,4,Sales,0,Married,5,120000.0,0,1,Own,Domestic,37600,12,1,1,Othe,26,0,21,0,0,0,0,0,0,1,1,59,43.0,491.44,0.0,0.0,0.0,0.0,43.0,0
1699-DODRBN-UUJ,3,Male,22,13,0,Professional,0,Married,4,72000.0,2,1,Own,Domestic,21400,34,0,1,Amex,4,1,16,0,1,0,1,1,0,1,0,51,78.4,798.08,0.0,0.0,164.75,1876.2,243.15,0
1706-YLXGVA-TVK,3,Male,39,13,15,Agriculture,0,Married,2,160000.0,1,0,Own,Domestic,35200,21,0,1,Amex,5,0,25,0,1,1,1,1,0,1,0,11,28.2,54.6,0.0,0.0,128.5,358.98,156.7,0
1707-MZDKNH-2Y0,4,Male,21,16,0,Labor,0,Unmarried,1,32000.0,4,1,Own,Foreign,9300,27,0,0,Disc,4,1,16,1,0,0,0,0,1,0,1,8,27.4,40.96,77.4,122.8,0.0,0.0,104.8,0
1708-FTDRQN-MYP,3,Female,56,13,6,Sales,0,Unmarried,1,52000.0,1,1,Own,Domestic,14900,28,0,0,Disc,37,0,15,0,0,0,0,0,0,1,0,68,131.2,1818.24,0.0,0.0,0.0,0.0,131.2,0
1712-VZCJTW-W1K,4,Female,38,15,8,Crafts,0,Married,2,72000.0,1,1,Own,Domestic,14900,13,0,0,Disc,7,0,25,0,0,0,0,0,0,0,0,26,27.4,147.2,0.0,0.0,0.0,0.0,27.4,0
1716-RVHNCT-ZVF,3,Female,54,17,13,Professional,0,Unmarried,1,118000.0,0,1,Own,Domestic,65500,27,1,1,Amex,21,0,24,0,0,1,1,1,0,1,0,40,41.8,371.16,0.0,0.0,0.0,0.0,41.8,0
1718-SZYBWH-T7Z,3,Female,31,13,5,Professional,0,Married,4,46000.0,3,1,Own,Foreign,12600,28,0,0,Visa,7,0,23,0,0,0,0,0,0,0,1,39,30.0,237.12,0.0,0.0,0.0,0.0,30.0,0
1718-TWXBXD-JG1,4,Female,72,20,27,Crafts,1,Unmarried,1,130000.0,6,0,Own,Domestic,41100,29,0,1,Mast,35,1,27,1,0,0,0,0,1,1,0,68,70.0,932.4,120.0,1663.56,0.0,0.0,190.0,0
1718-WHRWCQ-2Z0,5,Male,46,19,10,Labor,0,Married,4,124000.0,1,1,Own,Foreign,36300,30,0,0,Amex,18,0,17,1,1,1,1,1,1,1,0,45,42.0,400.24,173.0,1473.6,249.5,2712.78,464.5,1
1722-GIUGYH-FMP,2,Female,25,12,5,Agriculture,0,Married,4,40000.0,0,1,Lease,Foreign,11900,25,1,0,Visa,7,0,15,0,0,0,0,0,0,0,0,18,15.6,44.96,0.0,0.0,0.0,0.0,15.6,0
1727-IMJADL-GHZ,2,Female,71,18,25,Crafts,1,Unmarried,1,40000.0,0,0,Lease,Foreign,8500,21,0,1,Visa,39,1,13,0,0,0,0,0,0,1,0,69,35.4,500.16,0.0,0.0,0.0,0.0,35.4,0
1732-SROHZO-4M3,3,Female,19,14,0,Sales,0,Married,4,64000.0,0,0,Own,Domestic,13700,25,0,0,Disc,1,1,19,1,1,0,1,0,0,0,0,12,20.0,42.52,156.6,374.6,135.0,363.6,311.6,1
1734-EAYBEZ-PZ0,2,Male,79,16,15,Professional,1,Unmarried,1,52000.0,0,0,Lease,Domestic,11500,21,1,0,Amex,29,0,25,0,0,0,0,0,0,1,0,67,72.2,915.88,0.0,0.0,0.0,0.0,72.2,0
1735-OEUNCV-OWO,1,Female,56,17,7,Professional,0,Unmarried,1,142000.0,7,1,Own,Domestic,60100,26,1,1,Visa,14,0,17,1,0,0,0,0,1,1,0,35,33.6,214.24,95.2,642.4,0.0,0.0,128.8,0
1739-JEWQEK-74F,1,Female,70,11,29,Service,0,Married,2,107000.0,4,1,Own,Domestic,46500,24,1,0,Visa,33,1,17,0,1,0,1,1,0,0,0,67,43.4,594.12,0.0,0.0,192.25,3059.82,235.65,0
1739-SLRRCS-I6Q,2,Female,20,15,0,Sales,0,Married,4,32000.0,10,1,Own,Foreign,8600,29,0,0,Amex,2,0,18,0,0,0,0,0,0,0,0,22,26.6,129.36,0.0,0.0,0.0,0.0,26.6,0
1741-EANZOT-X04,5,Male,47,16,7,Professional,0,Married,2,128000.0,7,1,Own,Foreign,37500,17,1,1,Amex,8,1,19,0,1,1,1,1,1,0,1,13,37.0,123.72,0.0,0.0,134.25,411.54,171.25,0
1742-XEDSAA-8WT,4,Female,69,12,21,Professional,0,Unmarried,1,144000.0,0,1,Own,Domestic,39200,30,0,0,Visa,37,1,17,1,1,1,0,0,1,0,0,68,64.4,847.0,193.8,2620.88,214.25,3454.92,472.45,1
1743-WAHPKT-DNW,5,Male,75,10,11,Sales,0,Married,2,56000.0,0,1,Own,Domestic,13800,20,1,0,Amex,3,0,12,0,0,0,0,1,0,0,0,16,17.2,60.0,0.0,0.0,0.0,0.0,17.2,0
1744-YOZOGS-856,2,Male,43,16,1,Sales,0,Unmarried,1,64000.0,13,1,Own,Domestic,16800,27,0,1,Mast,13,0,25,1,1,1,0,0,1,1,0,38,19.0,162.8,182.6,1362.48,120.5,1138.92,322.1,1
1745-DUFFAX-ZJI,2,Female,23,18,0,Sales,0,Married,6,58000.0,9,1,Own,Foreign,14200,26,0,0,Amex,5,0,20,1,0,0,0,0,1,1,0,43,31.2,256.64,106.4,922.64,0.0,0.0,137.6,0
1745-SREKOB-0YG,2,Male,51,10,7,Service,0,Married,2,52000.0,9,0,Own,Foreign,13200,25,0,1,Amex,31,0,23,0,0,0,1,1,0,1,0,64,76.4,1054.44,0.0,0.0,0.0,0.0,76.4,0
1748-DSJDFC-BYZ,5,Male,32,13,7,Labor,0,Unmarried,2,52000.0,10,1,Own,Domestic,11100,39,0,1,Disc,14,1,16,0,0,0,1,1,0,0,0,28,35.6,192.52,0.0,0.0,0.0,0.0,35.6,0
1751-UGIABB-VW5,5,Female,63,21,13,Service,0,Married,2,254000.0,1,1,Own,Foreign,79400,23,0,1,Disc,36,0,18,1,1,1,0,0,1,0,0,58,102.4,1167.32,174.0,1951.32,214.0,2882.82,490.4,1
1753-NUYMQC-C28,2,Female,27,12,1,Professional,0,Married,4,58000.0,10,0,Own,Foreign,12500,27,0,0,Othe,9,1,11,0,0,0,1,1,0,1,0,59,43.2,499.88,0.0,0.0,0.0,0.0,43.2,0
1755-QGDBEN-2OX,3,Female,73,11,37,Service,0,Unmarried,1,188000.0,1,1,Own,Foreign,90700,26,1,1,Visa,23,1,19,0,0,0,1,1,0,1,0,60,73.4,852.68,0.0,0.0,0.0,0.0,73.4,0
1760-FJIGKA-PXQ,3,Female,41,17,10,Service,0,Unmarried,1,74000.0,5,0,Own,Domestic,22600,24,0,0,Disc,17,0,23,1,1,1,0,1,1,1,0,35,68.6,459.36,195.0,1281.36,256.5,1987.56,520.1,1
1762-DLJZNE-ABZ,4,Female,61,16,19,Crafts,0,Unmarried,1,102000.0,7,1,Own,Foreign,43500,28,0,1,Disc,23,1,19,1,0,0,0,1,1,1,0,52,32.2,304.68,132.2,1303.92,0.0,0.0,164.4,0
1763-MTTACS-ST0,4,Male,50,11,19,Labor,0,Married,2,128000.0,4,1,Own,Domestic,35100,23,0,1,Visa,6,0,17,0,0,0,0,1,0,0,0,21,25.2,104.08,0.0,0.0,0.0,0.0,25.2,0
1764-VKXGZS-WWX,3,Female,34,12,8,Professional,0,Unmarried,3,86000.0,0,0,Own,Domestic,18700,17,0,0,Mast,5,1,15,0,0,0,0,0,0,1,0,9,13.6,21.36,0.0,0.0,0.0,0.0,13.6,0
1764-YHUBPY-HQU,5,Female,47,20,15,Labor,0,Unmarried,1,76000.0,0,0,Lease,Domestic,16700,38,0,0,Disc,10,0,20,1,0,1,0,1,1,0,0,23,16.4,62.0,134.8,570.28,0.0,0.0,151.2,0
1766-NXDYIT-DBL,3,Female,62,17,13,Service,0,Unmarried,1,98000.0,3,0,Own,Domestic,19800,21,1,1,Mast,27,0,21,0,0,0,1,0,0,1,1,58,44.6,500.68,0.0,0.0,0.0,0.0,44.6,0
1766-NYRWTM-ZE6,2,Female,68,13,31,Labor,1,Unmarried,1,30000.0,9,0,Lease,Domestic,5800,25,0,1,Amex,26,0,16,0,0,0,0,0,0,1,0,66,80.0,1109.76,0.0,0.0,0.0,0.0,80.0,0
1768-IZRGVU-1ZV,3,Male,49,11,15,Professional,0,Married,5,126000.0,6,1,Own,Foreign,32600,29,0,0,Visa,9,0,21,1,1,1,1,1,0,0,0,27,26.8,140.04,132.0,677.76,234.0,1475.4,392.8,1
1771-DLZURR-DF8,3,Male,55,12,17,Crafts,0,Married,3,120000.0,2,1,Own,Foreign,29500,32,0,0,Disc,38,1,15,0,0,0,0,0,0,1,1,71,161.6,2327.56,0.0,0.0,0.0,0.0,161.6,0
1771-QMEBQF-HCN,3,Female,31,15,4,Service,0,Married,4,186000.0,0,1,Own,Domestic,39500,23,0,1,Visa,13,1,25,1,0,0,0,0,1,0,0,40,41.8,356.76,99.6,789.12,0.0,0.0,141.4,0
1774-WOYEMR-B0C,5,Female,71,13,27,Agriculture,1,Married,5,24000.0,5,0,Lease,Foreign,5500,25,1,0,Disc,39,1,23,0,0,0,0,0,0,1,1,72,173.2,2525.8,0.0,0.0,0.0,0.0,173.2,0
1775-ZGGKVD-ME7,3,Female,50,13,18,Labor,0,Unmarried,1,184000.0,0,1,Own,Foreign,55600,24,0,1,Disc,26,1,13,1,0,0,0,1,0,1,0,68,46.8,658.28,141.6,1938.24,0.0,0.0,188.4,0
1777-HBKRZD-JQO,3,Female,55,16,5,Sales,0,Married,2,136000.0,0,1,Own,Domestic,33200,29,0,1,Amex,24,1,27,1,0,0,0,0,1,0,0,41,40.0,328.68,85.2,688.72,0.0,0.0,125.2,0
1783-TVBWGX-48J,3,Male,61,14,10,Sales,1,Unmarried,1,52000.0,0,1,Own,Domestic,13700,19,0,1,Mast,22,1,30,0,0,0,1,1,0,1,0,46,52.4,484.28,0.0,0.0,0.0,0.0,52.4,0
1791-IFXSVM-OM7,5,Female,70,13,10,Sales,1,Unmarried,1,18000.0,2,1,Own,Domestic,3900,31,1,0,Othe,16,0,0,0,0,0,0,0,0,0,0,48,48.6,495.48,0.0,0.0,0.0,0.0,48.6,0
1800-CODOXF-AZG,2,Female,60,15,18,Professional,0,Unmarried,1,218000.0,1,0,Own,Domestic,92100,27,1,1,Disc,29,1,15,1,1,0,0,0,0,1,1,62,30.4,358.8,144.8,1752.04,120.0,1755.06,295.2,1
1802-COVRXB-K3B,2,Male,71,10,11,Sales,0,Unmarried,1,68000.0,6,1,Own,Domestic,19500,14,1,0,Mast,23,1,20,0,0,0,0,0,0,1,0,51,37.6,393.88,0.0,0.0,0.0,0.0,37.6,0
1802-JIGHIT-40I,4,Male,79,13,34,Professional,1,Married,2,30000.0,8,1,Own,Domestic,6000,22,0,0,Disc,35,0,24,0,1,0,1,1,0,1,0,69,112.6,1553.76,0.0,0.0,143.0,2340.06,255.6,0
1802-OUQFWM-16Z,1,Male,52,20,3,Sales,0,Married,2,140000.0,4,1,Own,Domestic,40000,17,0,0,Mast,17,0,22,1,1,1,0,0,1,0,0,49,34.8,355.32,164.8,1574.56,220.0,2481.42,419.6,1
1804-PVZNPU-R1J,5,Female,19,14,0,Labor,0,Unmarried,1,86000.0,0,0,Own,Domestic,27000,36,1,0,Mast,1,1,28,0,0,0,0,0,0,0,1,10,9.6,19.8,0.0,0.0,0.0,0.0,9.6,0
1811-FUILIP-L3S,3,Female,62,9,31,Crafts,1,Married,2,28000.0,3,1,Lease,Foreign,5100,18,0,0,Visa,37,0,16,0,0,0,1,0,0,1,1,70,167.0,2253.64,0.0,0.0,0.0,0.0,167.0,0
1812-MBNVEZ-RNM,4,Male,47,12,18,Labor,0,Married,5,184000.0,0,1,Own,Foreign,51500,23,1,0,Disc,29,0,20,0,1,1,1,1,0,1,1,64,32.4,421.2,0.0,0.0,169.75,2459.82,202.15,0
1812-VKFXGI-XWL,5,Male,49,14,12,Professional,0,Unmarried,1,160000.0,0,1,Own,Foreign,39900,34,0,1,Disc,30,0,21,0,0,0,0,0,1,1,0,64,111.6,1407.36,0.0,0.0,0.0,0.0,111.6,0
1829-TFCYPW-3AE,3,Male,54,12,7,Professional,0,Married,3,160000.0,2,1,Own,Foreign,41300,28,0,0,Mast,23,1,24,0,0,0,1,1,0,1,0,52,71.4,770.96,0.0,0.0,0.0,0.0,71.4,0
1831-IHOELQ-KXI,1,Female,49,11,15,Professional,0,Married,5,140000.0,0,1,Own,Domestic,31600,26,0,1,Mast,15,1,16,0,1,1,1,1,0,1,1,32,41.0,239.44,0.0,0.0,107.75,822.06,148.75,0
1833-MUWCIB-24I,1,Female,61,16,5,Professional,0,Unmarried,1,70000.0,3,1,Lease,Foreign,17300,29,0,1,Visa,31,0,20,0,1,0,1,1,0,1,0,62,102.2,1257.72,0.0,0.0,190.25,2803.56,292.45,1
1834-PCCIHJ-HMX,2,Male,37,16,2,Sales,0,Married,2,80000.0,1,0,Lease,Domestic,13200,34,0,1,Disc,6,0,20,0,0,0,0,0,0,0,0,7,31.2,46.72,0.0,0.0,0.0,0.0,31.2,0
1834-TLGRSP-VFJ,2,Female,79,21,12,Labor,1,Unmarried,1,52000.0,6,1,Own,Domestic,16400,18,0,0,Visa,27,0,19,1,1,1,1,1,1,1,0,58,54.8,625.52,303.2,3516.24,429.75,5878.32,787.75,1
1834-XSMYEN-4YY,2,Male,74,13,39,Crafts,1,Unmarried,1,38000.0,0,1,Lease,Foreign,6200,17,1,1,Visa,39,1,16,0,0,0,0,0,0,1,0,72,206.6,2941.92,0.0,0.0,0.0,0.0,206.6,0
1836-EZLELE-1RD,2,Female,52,22,3,Sales,0,Married,2,70000.0,5,0,Lease,Domestic,19400,22,0,0,Amex,35,0,16,1,1,1,1,0,1,1,1,64,53.4,684.64,225.4,2916.8,235.0,3538.68,513.8,1
1836-PEAQKR-B8D,2,Female,19,12,0,Sales,0,Married,4,36000.0,9,1,Own,Foreign,9800,31,1,0,Visa,1,1,26,0,0,0,0,0,0,0,1,7,31.2,39.36,0.0,0.0,0.0,0.0,31.2,0
1837-LAGYXY-675,4,Male,60,10,24,Labor,1,Married,2,44000.0,1,0,Own,Foreign,8100,25,0,1,Mast,26,1,17,0,0,0,1,1,0,0,0,55,40.4,466.24,0.0,0.0,0.0,0.0,40.4,0
1838-CNKZUB-2LK,4,Male,71,14,28,Service,0,Married,2,174000.0,0,0,Own,Foreign,90800,20,0,0,Visa,35,0,20,1,1,1,1,1,1,1,0,64,58.0,743.88,190.2,2401.88,271.0,3982.92,519.2,1
1839-JFVGFD-URP,5,Male,42,15,9,Professional,0,Married,2,84000.0,10,1,Own,Foreign,18600,31,1,1,Mast,15,1,17,1,0,1,1,1,0,1,0,35,23.2,163.0,174.8,1181.64,0.0,0.0,198.0,0
1839-WGAZIY-NGC,2,Female,45,6,4,Professional,0,Married,5,34000.0,6,1,Own,Foreign,9100,22,1,1,Othe,23,0,23,0,0,0,0,0,0,1,0,48,45.8,371.36,0.0,0.0,0.0,0.0,45.8,0
1840-PAPXFC-DUM,4,Female,34,16,2,Professional,0,Married,4,102000.0,1,1,Own,Foreign,19900,21,0,1,Visa,16,1,22,0,0,0,0,1,1,1,0,60,89.4,1090.88,0.0,0.0,0.0,0.0,89.4,0
1842-TFWULE-MLW,1,Female,27,11,1,Sales,0,Unmarried,1,34000.0,2,0,Lease,Domestic,9700,21,0,1,Visa,3,1,22,0,0,0,0,0,0,0,0,5,23.6,37.24,0.0,0.0,0.0,0.0,23.6,0
1842-UZQXEJ-IH7,1,Female,71,21,6,Professional,1,Unmarried,1,62000.0,19,0,Own,Foreign,18300,26,1,1,Mast,16,1,23,0,0,0,0,0,0,0,0,31,40.8,259.64,0.0,0.0,0.0,0.0,40.8,0
1844-REWJQF-T09,1,Female,53,17,11,Professional,0,Unmarried,1,154000.0,0,1,Own,Domestic,39300,23,1,1,Disc,13,0,21,1,1,1,1,1,0,0,0,45,26.6,270.76,211.8,1781.72,243.75,2495.7,482.15,1
1845-HZTDMW-AVY,1,Male,21,16,0,Sales,0,Married,6,36000.0,0,1,Own,Domestic,8300,22,0,1,Mast,3,0,15,0,0,1,1,1,0,0,0,7,27.0,44.0,0.0,0.0,0.0,0.0,27.0,0
1847-KWUPPM-CXK,2,Male,57,12,16,Agriculture,0,Unmarried,1,88000.0,1,1,Own,Domestic,20000,20,0,1,Visa,7,1,20,0,0,0,1,1,0,1,1,7,16.2,17.56,0.0,0.0,0.0,0.0,16.2,0
1849-BANNCT-G3C,3,Male,55,16,15,Professional,0,Unmarried,1,108000.0,3,1,Own,Foreign,36300,22,0,1,Visa,8,0,17,1,1,1,1,1,1,0,0,24,30.6,154.2,159.0,711.16,201.25,1107.3,390.85,1
1849-RKDGYX-5Y2,3,Female,60,17,7,Professional,0,Unmarried,1,170000.0,0,1,Own,Domestic,44000,12,1,0,Mast,10,1,21,1,1,1,0,1,1,0,0,36,34.8,232.04,151.4,1070.84,164.5,1377.12,350.7,1
1850-HOJOTE-YFU,2,Female,39,11,6,Sales,0,Unmarried,1,64000.0,2,1,Own,Domestic,12900,34,0,1,Visa,6,1,13,0,0,0,0,0,0,0,1,13,9.0,20.84,0.0,0.0,0.0,0.0,9.0,0
1851-APAMDI-9GB,5,Female,74,13,8,Sales,1,Unmarried,1,24000.0,1,0,Lease,Foreign,5700,39,1,1,Othe,11,0,17,0,0,0,1,1,0,1,1,47,26.8,233.96,0.0,0.0,0.0,0.0,26.8,0
1852-FJUREZ-J28,1,Male,62,12,24,Labor,0,Married,2,160000.0,6,0,Own,Domestic,64900,23,0,0,Amex,18,0,17,0,0,1,1,1,0,0,0,40,53.8,424.68,0.0,0.0,0.0,0.0,53.8,0
1856-GXWVQP-B9I,2,Female,72,17,10,Sales,0,Unmarried,1,82000.0,2,1,Own,Domestic,14100,32,1,1,Mast,24,0,18,1,1,1,1,1,1,0,0,56,43.6,496.2,210.0,2319.04,210.0,2888.04,463.6,1
1857-LALNZO-QLK,3,Male,38,19,4,Sales,0,Unmarried,1,82000.0,0,1,Own,Foreign,21300,30,0,0,Visa,16,1,21,0,0,0,0,0,0,0,1,34,24.4,166.68,0.0,0.0,0.0,0.0,24.4,0
1857-XUGESY-CPO,2,Male,71,20,11,Professional,0,Unmarried,1,136000.0,0,0,Own,Foreign,40800,26,1,1,Disc,14,0,16,1,0,1,1,1,1,0,0,36,32.8,211.52,151.4,995.68,0.0,0.0,184.2,0
1859-EQNEYI-RVE,4,Male,55,16,15,Professional,0,Unmarried,3,169000.0,5,1,Own,Foreign,80700,19,1,0,Disc,23,0,21,1,1,1,1,1,1,1,0,50,70.6,730.4,260.8,2597.56,304.5,3539.94,635.9,1
1860-OQTJHA-G67,2,Male,77,12,10,Sales,1,Married,2,34000.0,0,0,Own,Domestic,9200,28,0,0,Mast,37,0,14,0,0,0,1,1,0,1,0,71,86.0,1281.28,0.0,0.0,0.0,0.0,86.0,0
1862-HPKAOZ-82F,4,Female,51,14,4,Sales,0,Married,4,54000.0,8,1,Own,Domestic,13800,13,1,0,Mast,33,1,17,0,0,0,0,0,0,1,0,69,114.2,1514.6,0.0,0.0,0.0,0.0,114.2,0
1864-WQKSMW-CU4,3,Female,72,12,18,Professional,0,Married,2,110000.0,0,0,Lease,Foreign,33300,17,1,0,Disc,16,0,21,0,0,0,0,0,0,1,0,46,32.4,301.8,0.0,0.0,0.0,0.0,32.4,0
1865-LDHCGC-3C3,5,Male,65,15,5,Sales,1,Married,2,20000.0,2,1,Lease,Domestic,5500,28,0,1,Othe,34,0,14,1,1,0,1,1,0,1,0,63,94.8,1214.52,149.2,1856.56,160.0,2353.14,404.0,1
1866-CKCXLR-VFF,4,Female,40,18,9,Labor,0,Unmarried,1,168000.0,0,1,Own,Foreign,33600,22,0,0,Disc,18,0,20,1,0,1,1,0,0,1,0,42,34.0,279.36,139.4,1071.76,0.0,0.0,173.4,0
1866-UGNVHM-6F1,4,Female,39,12,12,Labor,0,Married,3,96000.0,3,1,Own,Domestic,21800,29,0,0,Mast,21,1,27,0,0,0,0,1,0,0,0,70,100.8,1388.6,0.0,0.0,0.0,0.0,100.8,0
1866-WNGLXT-9B0,5,Male,64,18,11,Sales,0,Married,3,102000.0,0,0,Own,Foreign,25700,27,1,0,Mast,18,1,13,1,1,1,1,1,1,1,0,54,58.8,651.96,202.4,2224.04,286.5,3643.26,547.7,1
1868-FDNNRB-RJ8,5,Male,66,14,26,Service,1,Married,2,88000.0,0,1,Lease,Domestic,26200,31,1,0,Visa,38,0,20,0,0,0,1,1,0,1,1,70,57.6,808.6,0.0,0.0,0.0,0.0,57.6,0
1870-DEUJOQ-7LF,1,Male,38,16,9,Professional,0,Unmarried,3,88000.0,0,1,Own,Domestic,20000,16,0,0,Disc,3,1,19,0,0,0,0,0,0,0,1,8,20.8,31.08,0.0,0.0,0.0,0.0,20.8,0
1872-NNWTDW-A7N,4,Male,51,8,23,Service,0,Married,2,100000.0,7,1,Own,Domestic,52800,33,0,0,Disc,33,0,16,0,0,0,0,0,0,1,0,72,103.8,1573.48,0.0,0.0,0.0,0.0,103.8,0
1880-INKZQO-1BC,1,Female,41,14,19,Agriculture,0,Married,3,86000.0,0,0,Own,Foreign,17500,26,1,0,Visa,17,0,19,0,0,0,0,0,1,0,0,41,58.0,486.4,0.0,0.0,0.0,0.0,58.0,0
1884-FTIEPD-RJH,3,Male,73,16,27,Professional,0,Married,2,106000.0,3,1,Own,Domestic,28400,21,0,1,Amex,26,0,20,1,1,1,1,1,0,0,0,59,53.2,614.92,189.6,2073.04,151.5,2165.7,394.3,1
1884-TYBPZG-HGL,1,Male,62,15,8,Sales,0,Unmarried,1,98000.0,1,1,Lease,Foreign,26200,17,0,1,Visa,22,0,21,1,0,0,0,0,0,0,1,30,51.8,309.48,90.2,509.32,0.0,0.0,142.0,0
1886-KFBZJE-VSQ,1,Female,33,19,3,Sales,0,Married,5,114000.0,5,0,Own,Domestic,26800,26,0,0,Amex,3,1,15,0,0,1,0,0,0,0,0,9,21.8,33.4,0.0,0.0,0.0,0.0,21.8,0
1886-LXGDFC-QON,2,Female,51,15,16,Service,0,Unmarried,1,56000.0,0,0,Own,Foreign,14700,29,1,1,Disc,5,0,25,1,0,0,0,0,1,0,0,11,26.4,58.52,90.6,186.2,0.0,0.0,117.0,0
1890-WDOXSL-5H1,2,Male,20,10,3,Labor,0,Married,4,38000.0,0,0,Own,Domestic,9600,19,0,0,Mast,2,1,22,0,0,0,0,1,0,0,0,24,15.0,55.6,0.0,0.0,0.0,0.0,15.0,0
