CustomerID,Region,Gender,Age,Education_Years,Employment_Years,Job_Category,Retired,Marital_Status,Household_Size,Household_Income,Number_Pets,Home_Owner,Car_Ownership,Car_Brand,Car_Value,Commute_Distance,Political_Party,Votes,Credit_Card,Credit_Card_Tenure,Active_Lifestyle,TV_Watching_Hours,Streaming_Svcs,Wireless_Internet,Smart_Phone,Twitter_Acct,LinkedIn_Acct,Facebook_Acct,News_Subscriber,Coupon_Redemption,Brand_Tenure_Months,Monthly_Spend_ProductA,Cumulative_Spend_ProductA,Monthly_Spend_ProductB,Cumulative_Spend_ProductB,Monthly_Spend_ProductC,Cumulative_Spend_ProductC,Total_Avg_Monthly_Spend,High_Value_Customer,Invalid_Reasons
5573-QELPWK-DG2,3,Female,56,14,7,Sales,0,Married,2,198000.0,0,1,Own,Foreign,52700,17,0,1,Disc,1,0,14,0,0,0,0,0,0,0,0,1,16.0,3.2,0.0,0.0,0.0,0.0,16.0,0,Cumulative < Monthly for ProductA
5590-QCTOSS-I2E,1,Male,24,17,0,Crafts,0,Unmarried,1,36000.0,4,1,Nocar,Nan,0,27,0,1,Amex,4,0,24,1,0,0,0,0,1,0,1,11,19.8,42.64,88.2,175.84,0.0,0.0,108.0,0,Car_Value below threshold
5624-MVOTMD-3ZK,4,Male,35,20,8,Crafts,0,Unmarried,1,146000.0,11,1,Own,Foreign,32900,39,0,0,Mast,2,1,14,0,0,0,0,0,0,0,0,2,15.0,6.04,0.0,0.0,0.0,0.0,15.0,0,Cumulative < Monthly for ProductA
5641-KBKLPR-VXN,2,Female,57,12,17,Agriculture,0,Married,2,112000.0,0,1,Nocar,Nan,0,26,0,1,Disc,10,1,17,0,0,0,0,0,0,0,1,31,43.4,265.56,0.0,0.0,0.0,0.0,43.4,0,Car_Value below threshold
5641-RWPHPT-ZJX,5,Female,21,16,0,Labor,0,Unmarried,3,32000.0,1,1,Own,Domestic,7600,34,1,0,Mast,3,1,18,1,1,1,1,1,1,0,0,4,11.4,14.12,162.0,68.76,138.5,119.16,311.9,1,Cumulative < Monthly for ProductB; Cumulative < Monthly for ProductC
5642-MQLRCM-B3N,5,Female,19,14,0,Sales,0,Married,4,32000.0,0,1,Own,Foreign,7600,34,0,0,Amex,2,1,24,1,1,1,1,1,1,0,0,3,12.8,11.08,138.2,60.6,144.5,62.22,295.5,1,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB; Cumulative < Monthly for ProductC
5645-HXJQGX-G5C,1,Female,21,15,0,Sales,0,Unmarried,3,48000.0,2,1,Own,Domestic,13900,27,1,1,Visa,3,0,15,0,0,0,0,1,0,0,0,4,14.2,12.04,0.0,0.0,0.0,0.0,14.2,0,Cumulative < Monthly for ProductA
5656-JXTEOC-M22,1,Female,23,14,0,Sales,0,Unmarried,1,42000.0,2,1,Own,Foreign,10500,24,0,0,Visa,1,1,25,1,1,1,1,1,1,0,0,5,16.6,18.16,134.8,104.6,142.25,105.84,293.65,1,Cumulative < Monthly for ProductB; Cumulative < Monthly for ProductC
5684-IVZPXA-X75,4,Male,42,17,4,Sales,0,Married,5,142000.0,1,1,Nocar,Nan,0,41,0,1,Disc,1,0,19,1,1,0,1,1,1,0,0,5,9.6,5.64,151.8,127.64,121.75,123.84,283.15,1,Car_Value below threshold; Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB
5693-OQEJZY-8GB,3,Female,38,20,1,Sales,0,Unmarried,1,88000.0,2,1,Own,Domestic,14900,26,0,0,Amex,1,1,17,1,0,0,0,0,1,0,1,2,10.6,4.16,78.0,9.64,0.0,0.0,88.6,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB
5706-PAKUIT-KGH,4,Female,19,13,0,Professional,0,Married,7,34000.0,0,1,Lease,Foreign,6900,23,1,1,Disc,1,0,14,0,0,0,0,0,1,0,0,4,23.4,15.96,0.0,0.0,0.0,0.0,23.4,0,Cumulative < Monthly for ProductA
5714-IHLOXZ-QKC,3,Female,52,12,6,Sales,0,Unmarried,3,82000.0,10,1,Own,Foreign,30200,26,0,1,Visa,1,1,30,0,1,1,1,1,0,0,1,1,7.4,1.48,0.0,0.0,164.0,39.36,171.4,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductC
5727-FTCVVH-2JK,3,Male,78,17,32,Labor,0,Unmarried,1,100000.0,3,1,Nocar,Nan,0,25,0,1,Visa,39,0,23,1,1,1,1,1,0,1,1,72,221.4,3262.48,187.8,2582.48,270.25,4743.84,679.45,1,Car_Value below threshold
5738-ZQPYGB-D1G,5,Female,46,14,4,Sales,0,Married,5,56000.0,2,1,Nocar,Nan,0,34,0,0,Mast,23,0,12,0,0,0,0,0,1,1,1,53,60.0,646.24,0.0,0.0,0.0,0.0,60.0,0,Car_Value below threshold
5739-BYRLOH-4E9,4,Female,21,14,1,Crafts,0,Unmarried,1,58000.0,7,0,Lease,Domestic,17500,21,0,0,Mast,2,1,16,0,0,0,1,1,0,0,0,2,13.8,7.8,0.0,0.0,0.0,0.0,13.8,0,Cumulative < Monthly for ProductA
5750-ELAIMA-BKT,1,Male,54,8,20,Service,0,Married,3,116000.0,1,0,Nocar,Nan,0,20,0,0,Disc,32,0,19,0,0,0,1,1,0,1,0,62,38.6,481.6,0.0,0.0,0.0,0.0,38.6,0,Car_Value below threshold
5770-HZVHOG-OX6,4,Female,29,18,1,Sales,0,Married,4,48000.0,3,1,Own,Domestic,11300,30,0,1,Visa,1,0,19,1,1,1,1,1,1,0,0,1,11.6,2.32,180.0,36.0,173.5,41.64,365.1,1,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB; Cumulative < Monthly for ProductC
5786-JJYPPE-HFO,4,Female,47,15,3,Sales,0,Married,5,78000.0,0,1,Nocar,Nan,0,28,0,0,Othe,2,0,24,0,0,0,0,0,0,0,1,2,22.6,5.72,0.0,0.0,0.0,0.0,22.6,0,Car_Value below threshold; Cumulative < Monthly for ProductA
5788-QLVXSO-HER,3,Male,34,18,2,Professional,0,Unmarried,3,102000.0,0,1,Nocar,Nan,0,23,1,1,Visa,16,1,13,1,1,1,1,1,0,1,1,59,63.8,724.12,142.0,1643.2,177.25,2641.56,383.05,1,Car_Value below threshold
5796-RGVUFC-6TJ,4,Male,24,17,0,Professional,0,Unmarried,1,116000.0,4,0,Own,Domestic,21200,27,0,1,Disc,1,1,25,1,1,1,1,0,1,0,0,2,9.2,2.76,148.6,24.48,114.25,35.52,272.05,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB; Cumulative < Monthly for ProductC
5799-EYKREH-NQ6,3,Male,55,10,13,Sales,0,Unmarried,1,134000.0,1,0,Own,Foreign,24700,20,0,1,Amex,3,1,19,0,0,0,0,0,0,0,1,7,20.4,19.96,0.0,0.0,0.0,0.0,20.4,0,Cumulative < Monthly for ProductA
5800-ABDDTM-5WD,2,Male,31,15,1,Professional,0,Unmarried,1,44000.0,0,0,Own,Domestic,12000,27,0,0,Disc,1,1,16,0,0,0,0,0,0,0,1,1,8.6,1.72,0.0,0.0,0.0,0.0,8.6,0,Cumulative < Monthly for ProductA
5851-TVXKLY-M2A,1,Male,18,13,0,Sales,0,Unmarried,1,28000.0,3,1,Lease,Domestic,6200,28,0,1,Visa,1,1,27,1,1,1,1,1,1,0,0,2,10.6,2.8,161.6,31.96,141.25,26.04,313.45,1,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB; Cumulative < Monthly for ProductC
5854-VYBQTS-I6R,5,Male,48,13,2,Sales,0,Unmarried,1,72000.0,2,1,Own,Foreign,14600,34,0,1,Mast,1,1,18,0,0,0,0,1,0,0,0,3,10.2,6.04,0.0,0.0,0.0,0.0,10.2,0,Cumulative < Monthly for ProductA
5860-SICLLL-BPL,5,Female,21,16,0,Professional,0,Married,6,30000.0,0,0,Nocar,Nan,0,27,1,1,Visa,3,1,15,1,1,1,1,1,1,0,0,9,31.0,55.32,238.4,439.0,173.75,253.92,443.15,1,Car_Value below threshold
5862-OQXZQL-M8E,3,Male,31,19,3,Service,0,Unmarried,1,136000.0,0,0,Nocar,Nan,0,37,0,1,Amex,6,0,25,0,0,0,1,1,0,0,1,22,32.0,161.32,0.0,0.0,0.0,0.0,32.0,0,Car_Value below threshold
5900-ZDZOTK-CHH,1,Female,44,16,3,Sales,0,Unmarried,1,84000.0,0,1,Nocar,Nan,0,25,0,1,Visa,9,0,21,1,0,1,0,1,0,0,1,35,20.4,144.44,122.8,844.28,0.0,0.0,143.2,0,Car_Value below threshold
5904-QLUPMU-GY6,2,Female,79,8,29,Sales,1,Married,2,32000.0,3,1,Nocar,Nan,0,30,0,1,Visa,36,1,30,0,0,0,0,0,0,1,0,67,85.0,1131.32,0.0,0.0,0.0,0.0,85.0,0,Car_Value below threshold
5907-WLVNJA-C0N,3,Male,35,13,13,Agriculture,0,Unmarried,1,92000.0,0,0,Nocar,Nan,0,25,0,0,Mast,11,1,17,0,0,0,1,1,0,0,1,21,37.0,161.04,0.0,0.0,0.0,0.0,37.0,0,Car_Value below threshold
5914-EEJBTA-BJL,4,Female,36,12,1,Sales,0,Married,5,62000.0,0,1,Nocar,Nan,0,22,0,0,Visa,17,0,23,0,0,0,0,0,0,1,1,43,47.8,401.32,0.0,0.0,0.0,0.0,47.8,0,Car_Value below threshold
5920-UHJBDC-927,3,Female,25,17,0,Sales,0,Married,6,48000.0,2,1,Own,Domestic,16100,28,0,0,Disc,5,1,13,0,0,0,0,0,0,0,0,7,10.8,10.44,0.0,0.0,0.0,0.0,10.8,0,Cumulative < Monthly for ProductA
5926-ZSEVEY-F73,5,Male,27,13,3,Professional,0,Unmarried,2,66000.0,10,0,Own,Foreign,18400,28,1,1,Visa,4,0,31,0,0,1,1,1,0,0,0,3,16.4,15.64,0.0,0.0,0.0,0.0,16.4,0,Cumulative < Monthly for ProductA
5940-TXWTVN-2BM,3,Male,34,17,1,Sales,0,Unmarried,1,58000.0,1,1,Nocar,Nan,0,21,0,1,Amex,1,1,30,1,1,1,1,1,1,0,1,1,8.8,1.76,141.0,28.2,159.25,38.22,309.05,1,Car_Value below threshold; Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB; Cumulative < Monthly for ProductC
5944-BIJLQS-DKM,1,Female,35,18,6,Labor,0,Unmarried,1,160000.0,0,1,Own,Foreign,72500,28,0,1,Disc,2,0,21,1,0,0,0,0,0,0,0,4,17.8,13.16,93.2,50.24,0.0,0.0,111.0,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB
5969-WEBDHU-09J,2,Female,22,17,0,Sales,0,Unmarried,1,44000.0,4,0,Nocar,Nan,0,18,1,1,Disc,4,1,16,1,1,1,1,1,1,0,1,15,19.4,59.88,158.8,433.64,194.5,637.62,372.7,1,Car_Value below threshold
5974-PBPYDC-4T6,5,Female,28,9,6,Crafts,0,Married,6,44000.0,9,1,Nocar,Nan,0,27,1,0,Mast,10,1,25,0,0,0,0,0,0,0,0,25,39.4,204.16,0.0,0.0,0.0,0.0,39.4,0,Car_Value below threshold
5997-WEVMLK-EKA,2,Female,32,18,0,Professional,0,Unmarried,1,76000.0,0,0,Nocar,Nan,0,42,1,1,Amex,8,1,24,1,0,0,0,0,1,0,0,24,24.4,102.76,113.2,497.6,0.0,0.0,137.6,0,Car_Value below threshold
6015-ASUOWY-VXJ,2,Male,22,17,0,Professional,0,Unmarried,1,46000.0,9,0,Nocar,Nan,0,20,1,0,Visa,5,1,19,1,0,0,0,0,0,0,0,8,24.6,44.96,108.2,179.76,0.0,0.0,132.8,0,Car_Value below threshold
6042-KSWNFY-WWY,2,Male,42,11,11,Professional,0,Married,5,194000.0,0,1,Nocar,Nan,0,33,1,1,Visa,15,0,31,0,0,0,1,1,0,0,0,44,68.6,609.4,0.0,0.0,0.0,0.0,68.6,0,Car_Value below threshold
6045-MIXCAM-NFP,2,Male,53,18,3,Sales,0,Married,4,70000.0,0,1,Nocar,Nan,0,27,1,1,Amex,34,1,28,0,0,1,1,1,0,0,0,69,125.4,1672.84,0.0,0.0,0.0,0.0,125.4,0,Car_Value below threshold
6056-MCOLES-8Q3,5,Female,58,9,29,Crafts,0,Unmarried,1,158000.0,3,0,Nocar,Nan,0,27,0,0,Visa,18,0,21,0,0,0,1,1,0,1,0,53,56.0,566.6,0.0,0.0,0.0,0.0,56.0,0,Car_Value below threshold
6069-XDEXMK-X0N,4,Male,55,11,7,Sales,0,Married,2,94000.0,3,1,Nocar,Nan,0,26,0,0,Amex,36,1,21,0,0,0,0,0,0,1,1,66,80.0,1034.24,0.0,0.0,0.0,0.0,80.0,0,Car_Value below threshold
6078-VFGDQF-Y3K,2,Male,56,15,2,Sales,0,Married,5,76000.0,5,0,Nocar,Nan,0,25,0,0,Disc,8,0,21,0,0,0,1,1,0,0,0,13,22.8,55.16,0.0,0.0,0.0,0.0,22.8,0,Car_Value below threshold
6079-FVDGCV-EYX,4,Male,22,12,2,Professional,0,Married,5,30000.0,0,0,Nocar,Nan,0,25,0,0,Disc,4,0,24,0,0,0,1,1,1,0,0,14,15.6,45.4,0.0,0.0,0.0,0.0,15.6,0,Car_Value below threshold
6082-ZTDRNG-W1I,4,Male,33,17,7,Labor,0,Married,2,80000.0,3,1,Nocar,Nan,0,30,1,0,Mast,15,0,21,0,0,0,1,1,0,0,0,51,51.0,548.08,0.0,0.0,0.0,0.0,51.0,0,Car_Value below threshold
6094-EPZMXC-DXH,2,Female,19,14,0,Sales,0,Unmarried,3,26000.0,0,1,Own,Domestic,5800,22,1,0,Amex,2,1,0,0,0,0,1,0,0,0,1,2,14.4,5.12,0.0,0.0,0.0,0.0,14.4,0,Cumulative < Monthly for ProductA
6115-KSXRSH-38S,2,Male,20,13,0,Service,0,Unmarried,1,34000.0,1,0,Own,Domestic,8500,22,0,1,Visa,1,1,0,0,0,0,1,0,0,0,0,2,9.4,2.52,0.0,0.0,0.0,0.0,9.4,0,Cumulative < Monthly for ProductA
6158-MAYKTG-TE4,1,Male,18,13,0,Labor,0,Married,6,26000.0,1,0,Nocar,Nan,0,23,0,1,Amex,0,1,26,0,0,0,0,0,0,0,0,7,23.2,21.96,0.0,0.0,0.0,0.0,23.2,0,Car_Value below threshold; Cumulative < Monthly for ProductA
6175-CLPXTL-KC5,4,Male,21,16,0,Crafts,0,Unmarried,3,42000.0,1,1,Nocar,Nan,0,35,0,0,Amex,3,0,15,0,0,0,0,0,0,0,0,27,30.2,147.44,0.0,0.0,0.0,0.0,30.2,0,Car_Value below threshold
6181-TXHMYM-ZM5,1,Female,66,13,22,Service,1,Unmarried,2,36000.0,7,1,Nocar,Nan,0,22,0,0,Visa,32,0,18,0,0,1,1,1,0,1,1,66,69.8,870.92,0.0,0.0,0.0,0.0,69.8,0,Car_Value below threshold
6220-DNXMOB-3CJ,3,Female,75,16,8,Professional,0,Unmarried,1,56000.0,3,0,Own,Foreign,12300,26,0,1,Mast,4,1,18,1,0,0,0,0,1,0,1,5,18.4,13.72,92.4,67.44,0.0,0.0,110.8,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB
6230-KFNEMJ-5BT,2,Male,19,13,0,Professional,0,Unmarried,3,40000.0,3,0,Own,Foreign,7400,39,0,0,Othe,2,1,16,1,0,1,1,0,1,0,0,4,9.8,11.4,102.2,58.68,0.0,0.0,112.0,0,Cumulative < Monthly for ProductB
6237-HYIFSZ-7BK,3,Male,18,13,0,Crafts,0,Married,5,26000.0,5,1,Nocar,Nan,0,28,0,1,Amex,0,1,22,0,1,1,1,1,0,1,0,2,71.0,30.52,0.0,0.0,188.75,64.74,259.75,0,Car_Value below threshold; Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductC
6242-AANTSC-5QW,1,Male,25,20,0,Professional,0,Unmarried,3,104000.0,1,1,Lease,Foreign,24300,16,1,1,Disc,1,0,18,1,0,0,0,0,1,0,1,4,7.8,11.36,119.6,86.08,0.0,0.0,127.4,0,Cumulative < Monthly for ProductB
6246-GQGGGZ-BIB,2,Female,64,20,7,Sales,0,Married,2,144000.0,6,0,Nocar,Nan,0,32,0,1,Disc,17,1,16,0,1,1,1,1,0,0,0,33,29.4,227.04,0.0,0.0,135.75,1159.68,165.15,0,Car_Value below threshold
6250-LFTFQQ-LVV,3,Female,23,15,0,Sales,0,Married,6,28000.0,1,1,Own,Foreign,6400,36,0,0,Othe,2,1,13,0,0,0,0,0,1,0,1,3,5.2,2.44,0.0,0.0,0.0,0.0,5.2,0,Cumulative < Monthly for ProductA
6254-UBKFEY-KK7,2,Male,35,11,8,Crafts,0,Married,3,66000.0,0,1,Own,Foreign,14200,19,0,0,Visa,4,0,19,0,1,0,1,1,0,0,1,6,14.8,10.72,0.0,0.0,96.0,101.4,110.8,0,Cumulative < Monthly for ProductA
6265-TRTEVP-RH1,2,Female,30,16,4,Service,0,Married,5,50000.0,0,1,Own,Domestic,12400,26,0,0,Mast,1,0,22,1,0,0,0,0,1,0,0,5,20.6,16.68,85.2,76.84,0.0,0.0,105.8,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB
6266-JGJIFD-CV3,2,Male,26,17,1,Labor,0,Unmarried,2,66000.0,0,1,Own,Foreign,18800,15,0,1,Visa,2,1,22,1,1,1,0,0,1,0,0,4,17.8,8.76,140.6,74.56,184.0,121.02,342.4,1,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB; Cumulative < Monthly for ProductC
6266-RLDNCR-J7Y,4,Female,69,14,32,Labor,1,Unmarried,1,166000.0,0,1,Nocar,Nan,0,30,0,0,Visa,16,0,17,1,0,0,0,0,1,0,0,41,43.8,371.88,124.8,952.08,0.0,0.0,168.6,0,Car_Value below threshold
6271-UTJWZZ-W2J,3,Female,77,21,7,Sales,1,Unmarried,1,26000.0,1,1,Nocar,Nan,0,23,1,0,Amex,22,0,21,1,0,0,0,0,1,0,1,47,45.4,416.8,117.4,1036.08,0.0,0.0,162.8,0,Car_Value below threshold
6272-XHEHQD-H5E,5,Female,32,15,5,Service,0,Unmarried,2,60000.0,1,0,Own,Foreign,19400,34,1,1,Amex,2,1,13,1,1,1,1,1,1,0,0,2,10.6,4.24,111.0,34.56,92.75,25.02,214.35,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB; Cumulative < Monthly for ProductC
6273-OWSFIY-CD1,3,Female,42,11,13,Professional,0,Unmarried,1,86000.0,2,0,Own,Foreign,17800,21,1,1,Visa,3,1,20,0,0,0,0,0,0,0,1,3,10.6,4.92,0.0,0.0,0.0,0.0,10.6,0,Cumulative < Monthly for ProductA
6280-AVXEUM-SFZ,4,Female,28,19,1,Professional,0,Unmarried,2,76000.0,9,0,Own,Foreign,17100,21,0,0,Disc,2,0,13,1,1,1,1,1,1,0,0,5,13.6,17.12,213.2,165.36,258.5,272.16,485.3,1,Cumulative < Monthly for ProductB
6280-AWEJDI-TNU,4,Male,67,13,8,Sales,0,Married,2,92000.0,2,1,Nocar,Nan,0,32,0,1,Amex,39,1,22,0,1,1,1,1,0,1,1,71,67.2,943.4,0.0,0.0,189.75,3086.64,256.95,0,Car_Value below threshold
6282-LMTRRV-TTL,3,Male,26,12,5,Crafts,0,Married,3,58000.0,0,1,Own,Domestic,11400,27,1,1,Mast,2,1,0,0,0,0,0,0,1,0,0,4,25.2,23.08,0.0,0.0,0.0,0.0,25.2,0,Cumulative < Monthly for ProductA
6288-ATESMS-YXJ,3,Female,47,17,5,Sales,0,Married,4,88000.0,3,1,Nocar,Nan,0,27,1,1,Visa,23,0,18,1,1,1,1,1,1,1,0,47,66.2,583.56,228.6,2136.36,290.25,3234.0,585.05,1,Car_Value below threshold
6288-TNYHFD-YG4,1,Male,65,19,6,Sales,1,Unmarried,1,18000.0,0,0,Nocar,Nan,0,19,0,1,Visa,9,0,0,1,0,1,0,0,1,0,0,20,14.4,38.6,98.2,372.12,0.0,0.0,112.6,0,Car_Value below threshold
6289-YVKMBB-CXK,4,Female,27,11,3,Service,0,Married,4,42000.0,6,1,Own,Domestic,11100,22,1,0,Visa,1,1,16,0,0,0,0,0,0,0,0,1,12.8,2.56,0.0,0.0,0.0,0.0,12.8,0,Cumulative < Monthly for ProductA
6297-YLBVQR-CWT,3,Female,24,11,2,Professional,0,Married,4,34000.0,0,0,Nocar,Nan,0,32,0,1,Mast,6,0,0,0,0,0,1,0,0,1,0,13,19.8,50.6,0.0,0.0,0.0,0.0,19.8,0,Car_Value below threshold
6305-ZYYSKB-Q3G,5,Male,32,18,1,Sales,0,Unmarried,1,70000.0,0,1,Nocar,Nan,0,17,0,0,Amex,7,0,15,1,1,1,1,1,1,1,1,15,23.0,55.12,193.0,564.0,192.25,685.68,408.25,1,Car_Value below threshold
6309-HRNBPZ-565,4,Female,55,15,10,Sales,0,Unmarried,1,98000.0,0,1,Nocar,Nan,0,37,0,0,Amex,20,0,15,0,0,1,1,1,0,0,0,52,28.8,298.44,0.0,0.0,0.0,0.0,28.8,0,Car_Value below threshold
6310-RDCRWA-S03,4,Male,35,18,5,Service,0,Unmarried,1,100000.0,0,0,Nocar,Nan,0,20,1,1,Visa,8,1,21,1,1,1,1,1,0,0,0,30,50.4,300.76,166.6,961.4,145.75,949.62,362.75,1,Car_Value below threshold
6318-GJXIZZ-26J,5,Female,73,20,13,Professional,0,Unmarried,1,154000.0,9,1,Nocar,Nan,0,32,0,1,Mast,22,1,14,1,1,1,1,1,1,0,0,49,42.0,420.76,225.0,2209.32,239.0,2800.02,506.0,1,Car_Value below threshold
6320-XCYEGF-4VT,2,Male,29,13,6,Labor,0,Unmarried,1,48000.0,5,0,Nocar,Nan,0,23,1,0,Disc,4,0,21,0,0,0,0,0,0,0,0,7,22.4,35.8,0.0,0.0,0.0,0.0,22.4,0,Car_Value below threshold
6332-JQECZD-WLF,3,Male,79,11,37,Labor,1,Unmarried,1,34000.0,0,0,Nocar,Nan,0,32,1,1,Othe,36,1,20,0,0,0,1,1,0,1,0,68,46.8,621.08,0.0,0.0,0.0,0.0,46.8,0,Car_Value below threshold
6354-FYYPEI-BS2,4,Male,43,11,8,Sales,0,Unmarried,2,96000.0,3,0,Nocar,Nan,0,20,1,1,Amex,12,1,25,0,0,0,0,0,0,0,0,26,34.0,172.96,0.0,0.0,0.0,0.0,34.0,0,Car_Value below threshold
6367-XMSGVL-AZZ,4,Male,26,14,1,Sales,0,Unmarried,3,64000.0,1,1,Nocar,Nan,0,26,0,0,Visa,5,0,23,1,0,0,0,0,0,0,0,24,48.0,226.48,126.4,567.72,0.0,0.0,174.4,0,Car_Value below threshold
6372-AYKPRL-Q4B,4,Male,43,16,0,Sales,0,Unmarried,1,162000.0,1,0,Own,Domestic,45800,20,0,1,Visa,1,0,14,0,1,1,1,1,1,0,1,3,12.2,5.76,0.0,0.0,147.25,71.16,159.45,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductC
6384-IIWVWA-KQ4,1,Female,18,13,0,Crafts,0,Unmarried,3,30000.0,0,1,Own,Foreign,6300,17,0,0,Visa,1,1,0,0,0,0,0,0,0,0,1,1,10.4,2.08,0.0,0.0,0.0,0.0,10.4,0,Cumulative < Monthly for ProductA
6400-ESWXJX-IHO,4,Male,20,15,0,Sales,0,Unmarried,1,56000.0,1,0,Own,Foreign,12200,19,1,1,Amex,1,1,8,0,0,0,0,0,0,0,0,2,12.4,2.84,0.0,0.0,0.0,0.0,12.4,0,Cumulative < Monthly for ProductA
6400-XUMGLZ-W9J,5,Male,72,7,7,Sales,1,Unmarried,1,18000.0,1,0,Nocar,Nan,0,17,0,0,Mast,9,0,23,0,0,0,0,1,0,0,0,37,18.8,130.96,0.0,0.0,0.0,0.0,18.8,0,Car_Value below threshold
6408-JSHAET-T6V,5,Female,35,20,1,Sales,0,Married,5,103000.0,1,1,Nocar,Nan,0,28,0,1,Disc,17,0,20,1,1,1,1,0,1,0,1,44,55.2,486.4,198.6,1768.56,203.5,2048.28,457.3,1,Car_Value below threshold
6411-UBAAYJ-XDJ,1,Male,52,17,8,Professional,0,Unmarried,1,54000.0,4,1,Nocar,Nan,0,24,1,0,Disc,35,1,21,0,0,0,1,1,0,1,0,65,48.0,653.72,0.0,0.0,0.0,0.0,48.0,0,Car_Value below threshold
6412-ALYEFT-RQ6,5,Male,18,13,0,Sales,0,Unmarried,5,30000.0,1,0,Own,Foreign,6100,28,1,0,Visa,0,1,11,0,0,0,1,0,0,0,0,0,29.4,,0.0,0.0,0.0,0.0,29.4,0,Invalid numeric value; Cumulative < Monthly for ProductA
6441-FJUWZQ-7G8,3,Male,37,11,2,Professional,0,Unmarried,1,58000.0,0,0,Nocar,Nan,0,29,0,0,Othe,12,1,21,1,1,1,1,1,1,1,0,39,52.4,403.56,174.0,1331.16,157.5,1439.04,383.9,1,Car_Value below threshold
6451-KTKDGF-O8E,5,Female,23,18,0,Professional,0,Unmarried,2,32000.0,0,0,Lease,Domestic,6600,23,0,1,Amex,1,0,22,1,0,1,0,0,1,0,0,4,34.6,20.8,130.2,95.4,0.0,0.0,164.8,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB
6460-XYMZQS-PTJ,1,Male,55,12,29,Crafts,0,Unmarried,1,198000.0,2,1,Nocar,Nan,0,30,0,1,Amex,28,0,21,0,0,0,1,1,0,1,0,64,98.8,1220.64,0.0,0.0,0.0,0.0,98.8,0,Car_Value below threshold
6489-LCSMYS-9G1,5,Male,31,16,4,Service,0,Married,6,62000.0,9,1,Nocar,Nan,0,27,0,0,Visa,13,1,31,1,0,0,0,0,0,1,0,68,86.2,1236.52,122.0,1628.08,0.0,0.0,208.2,0,Car_Value below threshold
6496-EZZCAJ-YFO,5,Female,27,15,0,Sales,0,Unmarried,1,76000.0,0,1,Own,Foreign,21000,29,0,1,Disc,2,0,25,1,0,1,1,0,1,0,0,4,17.4,13.88,125.4,64.64,0.0,0.0,142.8,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB
6513-MAGRLJ-DEW,3,Female,41,15,1,Sales,0,Unmarried,2,50000.0,0,0,Own,Foreign,17200,22,1,1,Mast,1,0,18,0,0,0,0,0,1,0,0,1,5.6,1.12,0.0,0.0,0.0,0.0,5.6,0,Cumulative < Monthly for ProductA
6513-UJNIWN-O11,5,Male,68,14,10,Professional,0,Married,4,138000.0,5,1,Nocar,Nan,0,32,0,1,Mast,33,1,20,1,1,1,1,1,0,1,0,63,77.2,983.08,143.2,1754.24,164.75,2517.72,385.15,1,Car_Value below threshold
6515-UIBHZP-L71,2,Female,35,10,6,Professional,0,Unmarried,1,52000.0,0,0,Lease,Domestic,17400,30,0,0,Visa,3,0,21,0,1,0,1,1,0,0,0,5,14.0,8.76,0.0,0.0,90.75,86.88,104.75,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductC
6540-UOHSML-F43,2,Male,21,16,0,Sales,0,Unmarried,1,28000.0,0,0,Own,Domestic,7000,38,0,0,Mast,4,0,19,0,0,0,0,0,1,0,0,4,13.0,7.96,0.0,0.0,0.0,0.0,13.0,0,Cumulative < Monthly for ProductA
6563-MRELVK-DKY,4,Male,26,19,0,Professional,0,Unmarried,2,90000.0,2,1,Nocar,Nan,0,22,0,1,Amex,8,0,20,1,0,1,0,0,1,0,1,27,20.4,114.36,146.2,753.76,0.0,0.0,166.6,0,Car_Value below threshold
6592-QBSENI-6Y4,1,Female,59,8,4,Sales,0,Married,4,60000.0,1,0,Nocar,Nan,0,15,1,0,Visa,2,0,29,0,0,0,1,1,0,0,1,3,22.0,15.48,0.0,0.0,0.0,0.0,22.0,0,Car_Value below threshold; Cumulative < Monthly for ProductA
